Generation 10
-2.2469827058012584 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 8343.0
-4.065481273207323 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -2.2930503004045697 0.8247175749470835 -7.537341852418592 -3.8503412413263978 -9.08555440489637 | 8006.0
-3.668086829181956 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 1.6427037630880175 -7.537341852418592 -5.305169782538891 -7.477923233218693 | 7744.0
-2.2469827058012584 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 4.635884069954193 -7.537341852418592 -3.8503412413263978 -7.993450030969676 | 7718.0
-3.668086829181956 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -9.08555440489637 | 7678.0
-3.668086829181956 -10.178514667883684 -17.9730294471937 -0.6753972570193709 -2.2930503004045697 4.635884069954193 -7.537341852418592 -3.8503412413263978 -9.08555440489637 | 7636.0
-2.2469827058012584 -10.178514667883684 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 4.635884069954193 -4.245272432005377 -3.8503412413263978 -9.08555440489637 | 7560.0
-3.802944727680616 -10.178514667883684 -17.9730294471937 -0.3868492502721541 -2.2930503004045697 1.6427037630880175 -4.791073741715653 -3.8503412413263978 -9.08555440489637 | 7538.0
-2.2469827058012584 -7.661332586654795 -17.9730294471937 -0.3868492502721541 -2.2930503004045697 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 7431.0
-4.065481273207323 -10.178514667883684 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -9.08555440489637 | 7303.0
-4.065481273207323 -10.178514667883684 -17.9730294471937 -0.3868492502721541 -2.3987816648174283 1.6427037630880175 -4.791073741715653 -3.8503412413263978 -9.404690138115871 | 6995.0
-4.065481273207323 -10.178514667883684 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 1.6427037630880175 -7.537341852418592 -3.8503412413263978 -9.08555440489637 | 6853.0
-4.065481273207323 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 6363.0
-2.2469827058012584 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -9.08555440489637 | 6322.0
-2.2469827058012584 -10.178514667883684 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 4.635884069954193 -7.537341852418592 -3.8503412413263978 -9.08555440489637 | 6245.0
-2.2469827058012584 -7.661332586654795 -17.9730294471937 -0.3868492502721541 -3.5343276551352805 1.6427037630880175 -7.537341852418592 -3.8503412413263978 -7.993450030969676 | 5886.0
-3.668086829181956 -7.8749049531113995 -17.9730294471937 -0.6753972570193709 -2.2930503004045697 1.6427037630880175 -7.537341852418592 -2.9487891139550744 -7.984181958019602 | 5866.0
-4.065481273207323 -7.661332586654795 -17.9730294471937 -0.3868492502721541 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 5783.0
-2.2469827058012584 -7.661332586654795 -17.9730294471937 -0.3868492502721541 -2.2930503004045697 1.6427037630880175 -4.791073741715653 -3.8503412413263978 -9.08555440489637 | 5530.0
-2.2469827058012584 -10.178514667883684 -17.9730294471937 -0.3868492502721541 -2.2930503004045697 1.6427037630880175 -4.245272432005377 -2.9487891139550744 -7.993450030969676 | 5376.0
-4.065481273207323 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -2.2930503004045697 1.6427037630880175 -7.537341852418592 -3.8503412413263978 -7.993450030969676 | 5198.0
