Generation 1430
-3.079854632964414 -7.449884706642696 -16.38577805937646 -1.3206664487188116 -0.5474455153196136 -1.1402069503570305 -4.7857142119386635 -1.0975925579185426 -5.860327984101572 | 2124.0
-3.0752774775342453 -7.449884706642696 -17.133005175042456 -1.939763319270785 -0.5474455153196136 -0.8097696388611836 -4.7857142119386635 -1.0975925579185426 -4.6667429623556105 | 2071.0
-2.2322011116450575 -6.058648414834768 -16.38577805937646 -2.1674633428837424 -0.5474455153196136 0.13654833194902483 -4.7857142119386635 -0.1988762543584145 -5.860327984101572 | 2064.0
-2.5513152906189815 -6.058648414834768 -16.62165886851931 -2.1674633428837424 -0.5474455153196136 -1.1402069503570305 -4.7857142119386635 -0.1988762543584145 -7.136217177275804 | 2043.0
-2.2322011116450575 -7.449884706642696 -16.38577805937646 -2.1674633428837424 -0.5474455153196136 0.13654833194902483 -4.7857142119386635 -0.1988762543584145 -5.860327984101572 | 2008.0
-3.0752774775342453 -7.449884706642696 -16.62165886851931 -1.939763319270785 -0.5474455153196136 -1.1402069503570305 -3.306540892790837 -0.36342677092258685 -5.860327984101572 | 1987.0
-2.5513152906189815 -7.449884706642696 -16.38577805937646 -1.939763319270785 -0.5474455153196136 0.13654833194902483 -6.789103523085899 -1.0975925579185426 -4.6667429623556105 | 1927.0
-3.0752774775342453 -7.449884706642696 -16.62165886851931 -1.939763319270785 -0.5474455153196136 -1.1402069503570305 -4.7857142119386635 -1.0975925579185426 -5.860327984101572 | 1836.0
-2.5513152906189815 -4.060263381560382 -16.62165886851931 -1.939763319270785 -0.5474455153196136 0.13654833194902483 -4.7857142119386635 -0.1988762543584145 -4.6667429623556105 | 1777.0
-2.5513152906189815 -4.060263381560382 -16.38577805937646 -2.1674633428837424 -0.5474455153196136 -1.1402069503570305 -4.7857142119386635 -0.1988762543584145 -7.136217177275804 | 1720.0
-2.5513152906189815 -7.449884706642696 -16.38577805937646 -1.3206664487188116 -0.5474455153196136 0.13654833194902483 -4.7857142119386635 -0.1988762543584145 -5.860327984101572 | 1687.0
-2.5513152906189815 -4.060263381560382 -16.38577805937646 -1.939763319270785 -0.5474455153196136 0.13654833194902483 -4.7857142119386635 -0.1988762543584145 -5.860327984101572 | 1650.0
-3.079854632964414 -7.449884706642696 -16.38577805937646 -1.939763319270785 -0.5474455153196136 0.13654833194902483 -6.789103523085899 -1.0975925579185426 -4.6667429623556105 | 1649.0
-3.0752774775342453 -7.449884706642696 -16.38577805937646 -1.939763319270785 -0.6471232129915505 -1.1402069503570305 -6.789103523085899 -0.1988762543584145 -4.6667429623556105 | 1644.0
-3.0752774775342453 -5.8449711154730375 -16.38577805937646 -2.1674633428837424 -0.5474455153196136 0.13654833194902483 -4.7857142119386635 -0.1988762543584145 -4.6667429623556105 | 1536.0
-2.2322011116450575 -7.449884706642696 -16.38577805937646 -1.939763319270785 -0.5474455153196136 0.13654833194902483 -4.7857142119386635 -1.0975925579185426 -4.6667429623556105 | 1516.0
-3.0752774775342453 -7.449884706642696 -16.62165886851931 -1.939763319270785 -0.5474455153196136 -1.1402069503570305 -6.789103523085899 -1.0975925579185426 -4.6667429623556105 | 1425.0
-2.5513152906189815 -5.8449711154730375 -16.20651426087815 -2.1674633428837424 -0.5474455153196136 0.13654833194902483 -4.7857142119386635 -0.1988762543584145 -4.6667429623556105 | 1386.0
-2.5513152906189815 -6.058648414834768 -16.62165886851931 -1.939763319270785 -0.5474455153196136 -0.8097696388611836 -4.7857142119386635 -0.1988762543584145 -4.6667429623556105 | 1355.0
-2.5513152906189815 -7.449884706642696 -16.38577805937646 -1.939763319270785 -0.5474455153196136 0.13654833194902483 -6.789103523085899 -1.0975925579185426 -4.6667429623556105 | 1308.0
-2.5513152906189815 -6.058648414834768 -16.62165886851931 -2.1674633428837424 -0.5474455153196136 -0.8097696388611836 -4.7857142119386635 -0.1988762543584145 -4.6667429623556105 | 1288.0
-3.5435098242424234 -5.239525863493336 -17.130946208965387 -1.939763319270785 -0.5474455153196136 -1.1402069503570305 -4.7857142119386635 -0.1988762543584145 -7.136217177275804 | 1261.0
-3.0752774775342453 -7.449884706642696 -16.62165886851931 -1.939763319270785 -0.5474455153196136 -1.1402069503570305 -3.306540892790837 -0.36342677092258685 -4.291089713449458 | 1153.0
-3.0752774775342453 -7.449884706642696 -16.38577805937646 -1.939763319270785 -0.5474455153196136 0.13654833194902483 -4.7857142119386635 -0.1988762543584145 -4.6667429623556105 | 1144.0
-3.0752774775342453 -7.449884706642696 -16.62165886851931 -1.939763319270785 -0.5474455153196136 -1.1402069503570305 -3.306540892790837 -1.0975925579185426 -4.291089713449458 | 1131.0
-3.079854632964414 -4.060263381560382 -16.62165886851931 -1.939763319270785 -0.5474455153196136 -1.1402069503570305 -4.7857142119386635 -0.36342677092258685 -7.136217177275804 | 1026.0
-2.5513152906189815 -7.449884706642696 -16.38577805937646 -1.3206664487188116 -0.5474455153196136 -1.1402069503570305 -4.7857142119386635 -1.0975925579185426 -5.860327984101572 | 1012.0
-2.5513152906189815 -4.060263381560382 -16.62165886851931 -1.939763319270785 -0.5474455153196136 0.13654833194902483 -4.7857142119386635 -0.1988762543584145 -4.6667429623556105 | 1009.0
-3.079854632964414 -6.058648414834768 -16.20651426087815 -1.3206664487188116 -0.5474455153196136 -0.8876238343902885 -4.7857142119386635 -0.1988762543584145 -4.6667429623556105 | 943.0
-2.5513152906189815 -7.449884706642696 -16.38577805937646 -1.939763319270785 -0.5474455153196136 -0.8876238343902885 -6.789103523085899 -1.0975925579185426 -4.6667429623556105 | 903.0
-3.0752774775342453 -7.449884706642696 -16.62165886851931 -1.939763319270785 -0.5474455153196136 -1.1402069503570305 -4.7857142119386635 -0.1988762543584145 -5.860327984101572 | 885.0
-3.0752774775342453 -5.8449711154730375 -16.62165886851931 -2.1674633428837424 -0.5474455153196136 0.13654833194902483 -3.306540892790837 -0.1988762543584145 -4.6667429623556105 | 836.0
-2.2322011116450575 -7.449884706642696 -16.62165886851931 -1.939763319270785 -0.5474455153196136 0.13654833194902483 -4.7857142119386635 -1.0975925579185426 -5.860327984101572 | 833.0
-2.2322011116450575 -5.239525863493336 -16.38577805937646 -1.939763319270785 -0.5474455153196136 -1.1402069503570305 -4.7857142119386635 -0.1988762543584145 -4.291089713449458 | 769.0
-2.2322011116450575 -6.058648414834768 -16.38577805937646 -2.1674633428837424 -0.5474455153196136 0.13654833194902483 -4.7857142119386635 -0.1988762543584145 -5.860327984101572 | 764.0
-2.5513152906189815 -4.060263381560382 -16.38577805937646 -1.939763319270785 -0.5474455153196136 0.13654833194902483 -4.7857142119386635 -0.1988762543584145 -4.6667429623556105 | 743.0
-3.0752774775342453 -7.449884706642696 -16.62165886851931 -1.939763319270785 -0.5474455153196136 -0.8097696388611836 -4.7857142119386635 -0.1988762543584145 -4.6667429623556105 | 722.0
-3.079854632964414 -7.449884706642696 -16.38577805937646 -1.939763319270785 -0.5474455153196136 0.13654833194902483 -6.789103523085899 -1.0975925579185426 -4.6667429623556105 | 710.0
-2.5513152906189815 -4.060263381560382 -16.38577805937646 -1.939763319270785 -0.5474455153196136 -1.1402069503570305 -3.306540892790837 -0.1988762543584145 -4.291089713449458 | 678.0
-2.2322011116450575 -5.8449711154730375 -16.62165886851931 -2.1674633428837424 0.5698050650723676 -1.1402069503570305 -4.7857142119386635 -0.36342677092258685 -5.860327984101572 | 667.0
-2.2322011116450575 -7.449884706642696 -16.62165886851931 -2.1674633428837424 -0.5474455153196136 0.13654833194902483 -4.7857142119386635 -0.1988762543584145 -5.860327984101572 | 625.0
-3.0752774775342453 -4.060263381560382 -16.62165886851931 -2.1674633428837424 -0.5474455153196136 -0.8097696388611836 -4.7857142119386635 -0.1988762543584145 -4.6667429623556105 | 612.0
-2.5513152906189815 -6.058648414834768 -16.38577805937646 -2.1674633428837424 -0.5474455153196136 -1.1402069503570305 -4.7857142119386635 -0.1988762543584145 -5.860327984101572 | 593.0
-3.0752774775342453 -5.239525863493336 -16.62165886851931 -2.1674633428837424 -0.5474455153196136 -1.1402069503570305 -6.789103523085899 -0.1988762543584145 -4.6667429623556105 | 542.0
-3.079854632964414 -4.060263381560382 -16.38577805937646 -2.1674633428837424 -0.5474455153196136 -1.1402069503570305 -4.7857142119386635 -0.1988762543584145 -7.136217177275804 | 501.0
-2.2322011116450575 -7.449884706642696 -16.62165886851931 -1.939763319270785 -0.5474455153196136 -1.1402069503570305 -3.306540892790837 -0.1988762543584145 -4.6667429623556105 | 386.0
-3.0752774775342453 -5.8449711154730375 -16.38577805937646 -1.939763319270785 -0.5474455153196136 0.13654833194902483 -3.306540892790837 -1.0975925579185426 -4.291089713449458 | 357.0
-2.5513152906189815 -7.449884706642696 -16.38577805937646 -1.3206664487188116 -0.5474455153196136 0.13654833194902483 -6.789103523085899 -1.0975925579185426 -5.860327984101572 | 355.0
-2.2322011116450575 -7.449884706642696 -16.38577805937646 -2.1674633428837424 -0.5474455153196136 0.13654833194902483 -4.7857142119386635 -0.1988762543584145 -5.860327984101572 | 341.0
-2.2322011116450575 -7.449884706642696 -16.38577805937646 -1.939763319270785 -0.5474455153196136 -1.1402069503570305 -5.4135321883145515 -1.0975925579185426 -5.860327984101572 | 337.0
-2.5513152906189815 -4.834313545787319 -16.62165886851931 -1.939763319270785 -0.5474455153196136 -0.8097696388611836 -4.7857142119386635 -0.1988762543584145 -4.6667429623556105 | 317.0
-2.2322011116450575 -7.449884706642696 -16.38577805937646 -1.3206664487188116 -0.5474455153196136 -1.1402069503570305 -4.7857142119386635 -1.0975925579185426 -5.860327984101572 | 309.0
-2.5513152906189815 -7.449884706642696 -16.38577805937646 -1.3206664487188116 -0.5474455153196136 0.13654833194902483 -6.789103523085899 -1.0975925579185426 -4.6667429623556105 | 263.0
-2.2322011116450575 -7.449884706642696 -16.38577805937646 -1.3206664487188116 -0.5474455153196136 -1.1402069503570305 -3.306540892790837 0.3506556925318803 -5.860327984101572 | 180.0
-2.5513152906189815 -5.239525863493336 -16.38577805937646 -1.939763319270785 -0.5474455153196136 -1.1402069503570305 -4.7857142119386635 -0.1988762543584145 -7.136217177275804 | 112.0
-2.2322011116450575 -7.449884706642696 -16.62165886851931 -1.939763319270785 -0.5474455153196136 -1.1402069503570305 -3.306540892790837 -0.36342677092258685 -4.291089713449458 | 98.0
-2.5513152906189815 -7.449884706642696 -16.62165886851931 -2.1674633428837424 -0.5474455153196136 0.13654833194902483 -4.7857142119386635 -0.36342677092258685 -7.136217177275804 | 82.0
-3.079854632964414 -7.449884706642696 -16.62165886851931 -1.939763319270785 -0.5474455153196136 -0.8097696388611836 -4.7857142119386635 -0.1988762543584145 -4.6667429623556105 | 67.0
-3.079854632964414 -6.058648414834768 -16.62165886851931 -2.1674633428837424 -0.5474455153196136 -1.1402069503570305 -4.7857142119386635 -0.36342677092258685 -4.6667429623556105 | 40.0
